Mu,r,a,b,F_total,Cx,Cy,W,Chord,Phi,Q,T
0.3,0.045,0.335126480779808,0.111923497882625,0.788249763835256,0.742260594122321,0.297165877689985,1.04354838390934,0.040205,26.5104253655017,0.00142118473086278,0.0762202513233049
0.31,0.0465,0.334852655856472,0.107245729545233,0.801134033395998,0.752864043292899,0.29404888758774,1.06731681219269,0.0397845,25.9987427453812,0.00152529650873422,0.0799735271149887
0.32,0.048,0.334578830933136,0.102567961207841,0.814018302956741,0.763467492463478,0.290931897485495,1.09108524047604,0.039364,25.4870601252607,0.00162856660268776,0.0838053046241048
0.33,0.0495,0.3343050060098,0.0978901928704492,0.826902572517484,0.774070941634057,0.287814907383249,1.11485366875939,0.0389435,24.9753775051402,0.00172985671258381,0.0877154764776209
0.34,0.051,0.334031181086464,0.0932124245330574,0.839786842078226,0.784674390804636,0.284697917281004,1.13862209704274,0.038523,24.4636948850197,0.00182791255961234,0.0917039349726113
0.35,0.0525,0.333757356163129,0.0885346561956656,0.852671111638969,0.795277839975214,0.281580927178758,1.16239052532609,0.0381025,23.9520122648992,0.00192135953810318,0.0957705720762528
0.36,0.054,0.333483531239793,0.0838568878582737,0.865555381199712,0.805881289145793,0.278463937076513,1.18615895360944,0.037682,23.4403296447787,0.00200869835719235,0.0999152794258284
0.37,0.0555,0.333209706316457,0.0791791195208819,0.878439650760454,0.816484738316372,0.275346946974267,1.20992738189279,0.0372615,22.9286470246582,0.00208830067234418,0.104137948328726
0.38,0.057,0.332935881393121,0.07450135118349,0.891323920321197,0.827088187486951,0.272229956872022,1.23369581017614,0.036841,22.4169644045377,0.00215840470672935,0.108438469762438
0.39,0.0585,0.332662056469785,0.0698235828460981,0.90420818988194,0.837691636657529,0.269112966769777,1.25746423845949,0.0364205,21.9052817844172,0.00221711086245876,0.112816734374561
0.4,0.06,0.332388231546449,0.0651458145087063,0.917092459442682,0.848295085828108,0.265995976667531,1.28123266674284,0.036,21.3935991642968,0.00226237732167341,0.117272632482799
0.41,0.0615,0.332910601096951,0.0628631036739746,0.921667099913287,0.852902823964368,0.261775474763563,1.30622343727676,0.0355725,21.0201175164101,0.00235869304668164,0.120862827915885
0.42,0.063,0.333432970647453,0.0605803928392429,0.926241740383892,0.857510562100627,0.257554972859596,1.33121420781069,0.035145,20.6466358685234,0.00245153057340656,0.124487158482857
0.43,0.0645,0.333955340197956,0.0582976820045112,0.930816380854496,0.862118300236887,0.253334470955628,1.35620497834462,0.0347175,20.2731542206368,0.0025401183762353,0.128145666252457
0.44,0.066,0.334477709748458,0.0560149711697795,0.935391021325101,0.866726038373146,0.249113969051661,1.38119574887854,0.03429,19.8996725727501,0.00262364416721669,0.131838392867163
0.45,0.0675,0.33500007929896,0.0537322603350478,0.939965661795706,0.871333776509406,0.244893467147693,1.40618651941247,0.0338625,19.5261909248635,0.00270125435421702,0.135565379543179
0.46,0.069,0.335522448849462,0.0514495495003161,0.944540302266311,0.875941514645666,0.240672965243725,1.4311772899464,0.033435,19.1527092769768,0.00277205350242869,0.139326667070445
0.47,0.0705,0.336044818399965,0.0491668386655844,0.949114942736915,0.880549252781925,0.236452463339758,1.45616806048033,0.0330075,18.7792276290902,0.00283510379923197,0.143122295812635
0.48,0.072,0.336567187950467,0.0468841278308527,0.95368958320752,0.885156990918185,0.23223196143579,1.48115883101425,0.03258,18.4057459812035,0.00288942452240935,0.146952305707149
0.49,0.0735,0.337089557500969,0.044601416996121,0.958264223678125,0.889764729054444,0.228011459531822,1.50614960154818,0.0321525,18.0322643333168,0.00293399151171339,0.150816736265122
0.5,0.075,0.337611927051472,0.0423187061613893,0.96283886414873,0.894372467190704,0.223790957627855,1.53114037208211,0.031725,17.6587826854302,0.00296773664378705,0.15471562657142
