Mu,r,a,b,F_total,Cx,Cy,W,Chord,Phi,Q,T
0.73,0.1095,0.394926746762104,0.0111394740722379,0.974177035601727,0.712178399561863,0.0725280645758415,2.61786273475929,0.0216195,9.3535968514365,0.00278235675197245,0.243449359319159
0.74,0.111,0.395513530422576,0.0108279627514207,0.970663373386008,0.717016026624947,0.0717250684677825,2.65191578237872,0.021171,9.22893728348966,0.00280356434944641,0.245998098703944
0.75,0.1125,0.396100314083047,0.0105164514306035,0.967149711170288,0.72185365368803,0.0709220723597235,2.68596882999815,0.0207225,9.10427771554282,0.00282103062844792,0.248524697784304
0.76,0.114,0.396687097743518,0.0102049401097864,0.963636048954569,0.726691280751114,0.0701190762516645,2.72002187761759,0.020274,8.97961814759599,0.0028345827400574,0.251029099146923
0.77,0.1155,0.397273881403989,0.00989342878896918,0.960122386738849,0.731528907814198,0.0693160801436055,2.75407492523702,0.0198255,8.85495857964915,0.00284404715555801,0.253511245791617
0.78,0.117,0.397860665064461,0.009581917468152,0.95660872452313,0.736366534877282,0.0685130840355465,2.78812797285645,0.019377,8.73029901170231,0.00284924975762007,0.255971081131328
0.79,0.1185,0.398447448724932,0.00927040614733483,0.95309506230741,0.741204161940365,0.0677100879274875,2.82218102047588,0.0189285,8.60563944375548,0.00285001593099209,0.258408548992135
0.8,0.12,0.399034232385403,0.00895889482651764,0.949581400091691,0.746041789003449,0.0669070918194285,2.85623406809531,0.01848,8.48097987580864,0.00284617065269795,0.260823593613236
0.81,0.1215,0.399830878046271,0.00874355368993192,0.9367277869799,0.748719591024268,0.0660239766716936,2.89045940656305,0.0180245,8.37951799817122,0.00283977788731541,0.260663304205567
0.82,0.123,0.400627523707139,0.0085282125533462,0.923874173868109,0.751397393045088,0.0651408615239587,2.92468474503079,0.017569,8.2780561205338,0.00282986426731362,0.26041335921689
0.83,0.1245,0.401424169368006,0.00831287141676048,0.911020560756318,0.754075195065907,0.0642577463762238,2.95891008349853,0.0171135,8.17659424289638,0.00281639513841383,0.260073590913884
0.84,0.126,0.402220815028874,0.00809753028017476,0.898166947644528,0.756752997086727,0.063374631228489,2.99313542196627,0.016658,8.07513236525896,0.00279934186975698,0.259643834348871
0.85,0.1275,0.403017460689742,0.00788218914358904,0.885313334532737,0.759430799107547,0.0624915160807541,3.02736076043401,0.0162025,7.97367048762154,0.00277868202709541,0.259123927359818
0.86,0.129,0.40381410635061,0.00766684800700331,0.872459721420946,0.762108601128366,0.0616084009330192,3.06158609890175,0.015747,7.87220860998412,0.00275439954429049,0.258513710570339
0.87,0.1305,0.404610752011478,0.00745150687041759,0.859606108309156,0.764786403149186,0.0607252857852843,3.09581143736949,0.0152915,7.77074673234669,0.00272648489311589,0.257813027389689
0.88,0.132,0.405407397672345,0.00723616573383187,0.846752495197365,0.767464205170005,0.0598421706375494,3.13003677583723,0.014836,7.66928485470927,0.00269493525136676,0.257021724012773
0.89,0.1335,0.406204043333213,0.00702082459724615,0.833898882085574,0.770142007190825,0.0589590554898145,3.16426211430497,0.0143805,7.56782297707185,0.00265975466927459,0.256139649420136
0.9,0.135,0.407000688994081,0.00680548346066043,0.821045268973783,0.772819809211644,0.0580759403420796,3.19848745277271,0.013925,7.46636109943443,0.00262095423422791,0.255166655377971
0.91,0.1365,0.405639096818276,0.00665220251593745,0.804295990436612,0.773771572896868,0.0575069101165563,3.2155783010671,0.0134625,7.40845415412724,0.00259972864371314,0.252456143995549
0.92,0.138,0.404277504642472,0.00649892157121447,0.78754671189944,0.774723336582091,0.056937879891033,3.23266914936148,0.013,7.35054720882005,0.0025752516561614,0.249632161690439
0.93,0.1395,0.402915912466668,0.0063456406264915,0.770797433362268,0.775675100267314,0.0563688496655098,3.24975999765587,0.0125375,7.29264026351285,0.00254752615262047,0.246695196458863
0.94,0.141,0.401554320290863,0.00619235968176853,0.754048154825097,0.776626863952537,0.0557998194399865,3.26685084595025,0.012075,7.23473331820566,0.00251656263690482,0.243645746900837
0.95,0.1425,0.400192728115059,0.00603907873704555,0.737298876287925,0.777578627637761,0.0552307892144632,3.28394169424464,0.0116125,7.17682637289847,0.00248237951698436,0.240484322220118
0.96,0.144,0.398831135939254,0.00588579779232257,0.720549597750753,0.778530391322984,0.05466175898894,3.30103254253903,0.01115,7.11891942759127,0.00244500338906004,0.237211442224253
0.97,0.1455,0.39746954376345,0.0057325168475996,0.703800319213582,0.779482155008207,0.0540927287634167,3.31812339083341,0.0106875,7.06101248228408,0.00240446932432452,0.233827637324555
0.98,0.147,0.396107951587646,0.00557923590287662,0.68705104067641,0.78043391869343,0.0535236985378934,3.3352142391278,0.010225,7.00310553697689,0.00236082115840914,0.230333448536109
0.99,0.1485,0.394746359411841,0.00542595495815365,0.670301762139238,0.781385682378653,0.0529546683123701,3.35230508742219,0.0097625,6.9451985916697,0.00231411178351652,0.226729427477771
1,0.15,0.393384767236037,0.00527267401343067,0.653552483602067,0.782337446063877,0.0523856380868469,3.36939593571657,0.0093,6.8872916463625,0,0
